Divisiones de actividad;Total Nacional;Comunidades y Ciudades Autónomas;Valor absoluto/porcentaje;periodo;Total
19 Coquerías y refino de petróleo;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;7.3
19 Coquerías y refino de petróleo;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;7.2
19 Coquerías y refino de petróleo;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;2533627
19 Coquerías y refino de petróleo;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;7.7
19 Coquerías y refino de petróleo;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;8748775
19 Coquerías y refino de petróleo;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;6103198
19 Coquerías y refino de petróleo;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;15.0
19 Coquerías y refino de petróleo;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;18.5
19 Coquerías y refino de petróleo;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;45137
19 Coquerías y refino de petróleo;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;34316
19 Coquerías y refino de petróleo;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;0.1
19 Coquerías y refino de petróleo;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;0.1
19 Coquerías y refino de petróleo;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;9126045
19 Coquerías y refino de petróleo;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;4365149
19 Coquerías y refino de petróleo;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;15.6
19 Coquerías y refino de petróleo;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;13.2
19 Coquerías y refino de petróleo;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;20012
19 Coquerías y refino de petróleo;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
19 Coquerías y refino de petróleo;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
19 Coquerías y refino de petróleo;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
19 Coquerías y refino de petróleo;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
19 Coquerías y refino de petróleo;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
19 Coquerías y refino de petróleo;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
20 Industria química;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;47389529
20 Industria química;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;39580729
20 Industria química;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
20 Industria química;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
20 Industria química;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;7237728
20 Industria química;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;5867756
20 Industria química;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;15.3
20 Industria química;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;14.8
20 Industria química;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;1961017
20 Industria química;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;1605022
20 Industria química;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;4.1
20 Industria química;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;4.1
20 Industria química;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;904438
20 Industria química;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;540598
20 Industria química;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;1.9
20 Industria química;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;1.4
20 Industria química;Total Nacional;04 Balears Illes;valor absoluto;2022-01-01 00:00:00+00:00;15942
20 Industria química;Total Nacional;04 Balears Illes;valor absoluto;2021-01-01 00:00:00+00:00;27201
20 Industria química;Total Nacional;04 Balears Illes;porcentaje;2022-01-01 00:00:00+00:00;0.0
20 Industria química;Total Nacional;04 Balears Illes;porcentaje;2021-01-01 00:00:00+00:00;0.1
20 Industria química;Total Nacional;05 Canarias;valor absoluto;2022-01-01 00:00:00+00:00;42161
20 Industria química;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;45639
20 Industria química;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.1
20 Industria química;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.1
20 Industria química;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;1072355
20 Industria química;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;760199
20 Industria química;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;2.3
20 Industria química;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;1.9
20 Industria química;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;1760542
20 Industria química;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;1355379
20 Industria química;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;3.7
20 Industria química;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;3.4
20 Industria química;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;1967397
20 Industria química;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;1550762
20 Industria química;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;4.2
20 Industria química;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;3.9
20 Industria química;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;19585326
20 Industria química;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;16991750
20 Industria química;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;41.3
20 Industria química;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;42.9
20 Industria química;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;6213645
20 Industria química;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;5407090
20 Industria química;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;13.1
20 Industria química;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;13.7
20 Industria química;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;553149
20 Industria química;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;367667
20 Industria química;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;1.2
20 Industria química;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.9
20 Industria química;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;967247
20 Industria química;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;807894
20 Industria química;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;2.0
20 Industria química;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;2.0
20 Industria química;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;1393690
20 Industria química;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;1174395
20 Industria química;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;2.9
20 Industria química;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;3.0
20 Industria química;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;1576082
20 Industria química;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;1280533
20 Industria química;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;3.3
20 Industria química;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;3.2
20 Industria química;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;263116
20 Industria química;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;205039
20 Industria química;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;0.6
20 Industria química;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;0.5
20 Industria química;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;1726437
20 Industria química;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;1397937
20 Industria química;Total Nacional;16 País Vasco;porcentaje;2022-01-01 00:00:00+00:00;3.6
20 Industria química;Total Nacional;16 País Vasco;porcentaje;2021-01-01 00:00:00+00:00;3.5
20 Industria química;Total Nacional;17 Rioja La;valor absoluto;2022-01-01 00:00:00+00:00;149258
20 Industria química;Total Nacional;17 Rioja La;valor absoluto;2021-01-01 00:00:00+00:00;195866
20 Industria química;Total Nacional;17 Rioja La;porcentaje;2022-01-01 00:00:00+00:00;0.3
20 Industria química;Total Nacional;17 Rioja La;porcentaje;2021-01-01 00:00:00+00:00;0.5
20 Industria química;Total Nacional;18 Ceuta;valor absoluto;2022-01-01 00:00:00+00:00;0
20 Industria química;Total Nacional;18 Ceuta;valor absoluto;2021-01-01 00:00:00+00:00;0
20 Industria química;Total Nacional;18 Ceuta;porcentaje;2022-01-01 00:00:00+00:00;0.0
20 Industria química;Total Nacional;18 Ceuta;porcentaje;2021-01-01 00:00:00+00:00;0.0
20 Industria química;Total Nacional;19 Melilla;valor absoluto;2022-01-01 00:00:00+00:00;0
20 Industria química;Total Nacional;19 Melilla;valor absoluto;2021-01-01 00:00:00+00:00;0
20 Industria química;Total Nacional;19 Melilla;porcentaje;2022-01-01 00:00:00+00:00;0.0
20 Industria química;Total Nacional;19 Melilla;porcentaje;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;;valor absoluto;2022-01-01 00:00:00+00:00;10617802
21 Productos farmacéuticos;Total Nacional;;valor absoluto;2021-01-01 00:00:00+00:00;9370309
21 Productos farmacéuticos;Total Nacional;;porcentaje;2022-01-01 00:00:00+00:00;100.0
21 Productos farmacéuticos;Total Nacional;;porcentaje;2021-01-01 00:00:00+00:00;100.0
21 Productos farmacéuticos;Total Nacional;01 Andalucía;valor absoluto;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;01 Andalucía;valor absoluto;2021-01-01 00:00:00+00:00;51986
21 Productos farmacéuticos;Total Nacional;01 Andalucía;porcentaje;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;01 Andalucía;porcentaje;2021-01-01 00:00:00+00:00;0.6
21 Productos farmacéuticos;Total Nacional;02 Aragón;valor absoluto;2022-01-01 00:00:00+00:00;499941
21 Productos farmacéuticos;Total Nacional;02 Aragón;valor absoluto;2021-01-01 00:00:00+00:00;419380
21 Productos farmacéuticos;Total Nacional;02 Aragón;porcentaje;2022-01-01 00:00:00+00:00;4.7
21 Productos farmacéuticos;Total Nacional;02 Aragón;porcentaje;2021-01-01 00:00:00+00:00;4.5
21 Productos farmacéuticos;Total Nacional;03 Asturias Principado de;valor absoluto;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;03 Asturias Principado de;valor absoluto;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;03 Asturias Principado de;porcentaje;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;03 Asturias Principado de;porcentaje;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;04 Balears Illes;valor absoluto;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;04 Balears Illes;valor absoluto;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;04 Balears Illes;porcentaje;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;04 Balears Illes;porcentaje;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;05 Canarias;valor absoluto;2022-01-01 00:00:00+00:00;0
21 Productos farmacéuticos;Total Nacional;05 Canarias;valor absoluto;2021-01-01 00:00:00+00:00;0
21 Productos farmacéuticos;Total Nacional;05 Canarias;porcentaje;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;05 Canarias;porcentaje;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;06 Cantabria;valor absoluto;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;06 Cantabria;valor absoluto;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;06 Cantabria;porcentaje;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;06 Cantabria;porcentaje;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;07 Castilla y León;valor absoluto;2022-01-01 00:00:00+00:00;717038
21 Productos farmacéuticos;Total Nacional;07 Castilla y León;valor absoluto;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;07 Castilla y León;porcentaje;2022-01-01 00:00:00+00:00;6.8
21 Productos farmacéuticos;Total Nacional;07 Castilla y León;porcentaje;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022-01-01 00:00:00+00:00;421232
21 Productos farmacéuticos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021-01-01 00:00:00+00:00;340853
21 Productos farmacéuticos;Total Nacional;08 Castilla - La Mancha;porcentaje;2022-01-01 00:00:00+00:00;4.0
21 Productos farmacéuticos;Total Nacional;08 Castilla - La Mancha;porcentaje;2021-01-01 00:00:00+00:00;3.6
21 Productos farmacéuticos;Total Nacional;09 Cataluña;valor absoluto;2022-01-01 00:00:00+00:00;4447033
21 Productos farmacéuticos;Total Nacional;09 Cataluña;valor absoluto;2021-01-01 00:00:00+00:00;4018596
21 Productos farmacéuticos;Total Nacional;09 Cataluña;porcentaje;2022-01-01 00:00:00+00:00;41.9
21 Productos farmacéuticos;Total Nacional;09 Cataluña;porcentaje;2021-01-01 00:00:00+00:00;42.9
21 Productos farmacéuticos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022-01-01 00:00:00+00:00;36985
21 Productos farmacéuticos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021-01-01 00:00:00+00:00;28988
21 Productos farmacéuticos;Total Nacional;10 Comunitat Valenciana;porcentaje;2022-01-01 00:00:00+00:00;0.3
21 Productos farmacéuticos;Total Nacional;10 Comunitat Valenciana;porcentaje;2021-01-01 00:00:00+00:00;0.3
21 Productos farmacéuticos;Total Nacional;11 Extremadura;valor absoluto;2022-01-01 00:00:00+00:00;0
21 Productos farmacéuticos;Total Nacional;11 Extremadura;valor absoluto;2021-01-01 00:00:00+00:00;0
21 Productos farmacéuticos;Total Nacional;11 Extremadura;porcentaje;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;11 Extremadura;porcentaje;2021-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;12 Galicia;valor absoluto;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;12 Galicia;valor absoluto;2021-01-01 00:00:00+00:00;189729
21 Productos farmacéuticos;Total Nacional;12 Galicia;porcentaje;2022-01-01 00:00:00+00:00;0.0
21 Productos farmacéuticos;Total Nacional;12 Galicia;porcentaje;2021-01-01 00:00:00+00:00;2.0
21 Productos farmacéuticos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022-01-01 00:00:00+00:00;3234447
21 Productos farmacéuticos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021-01-01 00:00:00+00:00;2850734
21 Productos farmacéuticos;Total Nacional;13 Madrid Comunidad de;porcentaje;2022-01-01 00:00:00+00:00;30.5
21 Productos farmacéuticos;Total Nacional;13 Madrid Comunidad de;porcentaje;2021-01-01 00:00:00+00:00;30.4
21 Productos farmacéuticos;Total Nacional;14 Murcia Región de;valor absoluto;2022-01-01 00:00:00+00:00;134578
21 Productos farmacéuticos;Total Nacional;14 Murcia Región de;valor absoluto;2021-01-01 00:00:00+00:00;114222
21 Productos farmacéuticos;Total Nacional;14 Murcia Región de;porcentaje;2022-01-01 00:00:00+00:00;1.3
21 Productos farmacéuticos;Total Nacional;14 Murcia Región de;porcentaje;2021-01-01 00:00:00+00:00;1.2
21 Productos farmacéuticos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022-01-01 00:00:00+00:00;416516
21 Productos farmacéuticos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021-01-01 00:00:00+00:00;357432
21 Productos farmacéuticos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022-01-01 00:00:00+00:00;3.9
21 Productos farmacéuticos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021-01-01 00:00:00+00:00;3.8
21 Productos farmacéuticos;Total Nacional;16 País Vasco;valor absoluto;2022-01-01 00:00:00+00:00;412455
21 Productos farmacéuticos;Total Nacional;16 País Vasco;valor absoluto;2021-01-01 00:00:00+00:00;362823
