Divisiones de actividad;Total Nacional;Comunidades y Ciudades Autónomas;Valor absoluto/porcentaje;periodo;Total
26 Productos informáticos electrónicos y  ópticos;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;30.7
26 Productos informáticos electrónicos y  ópticos;Total Nacional;14 Murcia Región de;valor absoluto;2022;9987
26 Productos informáticos electrónicos y  ópticos;Total Nacional;14 Murcia Región de;valor absoluto;2021;11620
26 Productos informáticos electrónicos y  ópticos;Total Nacional;14 Murcia Región de;porcentaje;2022;0.2
26 Productos informáticos electrónicos y  ópticos;Total Nacional;14 Murcia Región de;porcentaje;2021;0.3
26 Productos informáticos electrónicos y  ópticos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;41613
26 Productos informáticos electrónicos y  ópticos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;70394
26 Productos informáticos electrónicos y  ópticos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;1.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;1.9
26 Productos informáticos electrónicos y  ópticos;Total Nacional;16 País Vasco;valor absoluto;2022;529744
26 Productos informáticos electrónicos y  ópticos;Total Nacional;16 País Vasco;valor absoluto;2021;444866
26 Productos informáticos electrónicos y  ópticos;Total Nacional;16 País Vasco;porcentaje;2022;12.9
26 Productos informáticos electrónicos y  ópticos;Total Nacional;16 País Vasco;porcentaje;2021;11.9
26 Productos informáticos electrónicos y  ópticos;Total Nacional;17 Rioja La;valor absoluto;2022;1415
26 Productos informáticos electrónicos y  ópticos;Total Nacional;17 Rioja La;valor absoluto;2021;3506
26 Productos informáticos electrónicos y  ópticos;Total Nacional;17 Rioja La;porcentaje;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;17 Rioja La;porcentaje;2021;0.1
26 Productos informáticos electrónicos y  ópticos;Total Nacional;18 Ceuta;valor absoluto;2022;0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;18 Ceuta;valor absoluto;2021;0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;18 Ceuta;porcentaje;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;18 Ceuta;porcentaje;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;19 Melilla;valor absoluto;2022;0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;19 Melilla;valor absoluto;2021;0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;19 Melilla;porcentaje;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;19 Melilla;porcentaje;2021;0.0
27 Material y equipo eléctrico;Total Nacional;;valor absoluto;2022;15214811
27 Material y equipo eléctrico;Total Nacional;;valor absoluto;2021;13485571
27 Material y equipo eléctrico;Total Nacional;;porcentaje;2022;100.0
27 Material y equipo eléctrico;Total Nacional;;porcentaje;2021;100.0
27 Material y equipo eléctrico;Total Nacional;01 Andalucía;valor absoluto;2022;919614
27 Material y equipo eléctrico;Total Nacional;01 Andalucía;valor absoluto;2021;932435
27 Material y equipo eléctrico;Total Nacional;01 Andalucía;porcentaje;2022;6.0
27 Material y equipo eléctrico;Total Nacional;01 Andalucía;porcentaje;2021;6.9
27 Material y equipo eléctrico;Total Nacional;02 Aragón;valor absoluto;2022;1730522
27 Material y equipo eléctrico;Total Nacional;02 Aragón;valor absoluto;2021;1513680
27 Material y equipo eléctrico;Total Nacional;02 Aragón;porcentaje;2022;11.4
27 Material y equipo eléctrico;Total Nacional;02 Aragón;porcentaje;2021;11.2
27 Material y equipo eléctrico;Total Nacional;03 Asturias Principado de;valor absoluto;2022;100218
27 Material y equipo eléctrico;Total Nacional;03 Asturias Principado de;valor absoluto;2021;129376
27 Material y equipo eléctrico;Total Nacional;03 Asturias Principado de;porcentaje;2022;0.7
27 Material y equipo eléctrico;Total Nacional;03 Asturias Principado de;porcentaje;2021;1.0
27 Material y equipo eléctrico;Total Nacional;04 Balears Illes;valor absoluto;2022;1962
27 Material y equipo eléctrico;Total Nacional;04 Balears Illes;valor absoluto;2021;2787
27 Material y equipo eléctrico;Total Nacional;04 Balears Illes;porcentaje;2022;0.0
27 Material y equipo eléctrico;Total Nacional;04 Balears Illes;porcentaje;2021;0.0
27 Material y equipo eléctrico;Total Nacional;05 Canarias;valor absoluto;2022;22102
27 Material y equipo eléctrico;Total Nacional;05 Canarias;valor absoluto;2021;13002
27 Material y equipo eléctrico;Total Nacional;05 Canarias;porcentaje;2022;0.1
27 Material y equipo eléctrico;Total Nacional;05 Canarias;porcentaje;2021;0.1
27 Material y equipo eléctrico;Total Nacional;06 Cantabria;valor absoluto;2022;262368
27 Material y equipo eléctrico;Total Nacional;06 Cantabria;valor absoluto;2021;260449
27 Material y equipo eléctrico;Total Nacional;06 Cantabria;porcentaje;2022;1.7
27 Material y equipo eléctrico;Total Nacional;06 Cantabria;porcentaje;2021;1.9
27 Material y equipo eléctrico;Total Nacional;07 Castilla y León;valor absoluto;2022;891054
27 Material y equipo eléctrico;Total Nacional;07 Castilla y León;valor absoluto;2021;794242
27 Material y equipo eléctrico;Total Nacional;07 Castilla y León;porcentaje;2022;5.9
27 Material y equipo eléctrico;Total Nacional;07 Castilla y León;porcentaje;2021;5.9
27 Material y equipo eléctrico;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;848633
27 Material y equipo eléctrico;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;845469
27 Material y equipo eléctrico;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;5.6
27 Material y equipo eléctrico;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;6.3
27 Material y equipo eléctrico;Total Nacional;09 Cataluña;valor absoluto;2022;3930797
27 Material y equipo eléctrico;Total Nacional;09 Cataluña;valor absoluto;2021;3218845
27 Material y equipo eléctrico;Total Nacional;09 Cataluña;porcentaje;2022;25.8
27 Material y equipo eléctrico;Total Nacional;09 Cataluña;porcentaje;2021;23.9
27 Material y equipo eléctrico;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;1898893
27 Material y equipo eléctrico;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;1674440
27 Material y equipo eléctrico;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;12.5
27 Material y equipo eléctrico;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;12.4
27 Material y equipo eléctrico;Total Nacional;11 Extremadura;valor absoluto;2022;64780
27 Material y equipo eléctrico;Total Nacional;11 Extremadura;valor absoluto;2021;93669
27 Material y equipo eléctrico;Total Nacional;11 Extremadura;porcentaje;2022;0.4
27 Material y equipo eléctrico;Total Nacional;11 Extremadura;porcentaje;2021;0.7
27 Material y equipo eléctrico;Total Nacional;12 Galicia;valor absoluto;2022;562465
27 Material y equipo eléctrico;Total Nacional;12 Galicia;valor absoluto;2021;388620
27 Material y equipo eléctrico;Total Nacional;12 Galicia;porcentaje;2022;3.7
27 Material y equipo eléctrico;Total Nacional;12 Galicia;porcentaje;2021;2.9
27 Material y equipo eléctrico;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;831416
27 Material y equipo eléctrico;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;864607
27 Material y equipo eléctrico;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;5.5
27 Material y equipo eléctrico;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;6.4
27 Material y equipo eléctrico;Total Nacional;14 Murcia Región de;valor absoluto;2022;333431
27 Material y equipo eléctrico;Total Nacional;14 Murcia Región de;valor absoluto;2021;288168
27 Material y equipo eléctrico;Total Nacional;14 Murcia Región de;porcentaje;2022;2.2
27 Material y equipo eléctrico;Total Nacional;14 Murcia Región de;porcentaje;2021;2.1
27 Material y equipo eléctrico;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;892063
27 Material y equipo eléctrico;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;697638
27 Material y equipo eléctrico;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;5.9
27 Material y equipo eléctrico;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;5.2
27 Material y equipo eléctrico;Total Nacional;16 País Vasco;valor absoluto;2022;1878798
27 Material y equipo eléctrico;Total Nacional;16 País Vasco;valor absoluto;2021;1732092
27 Material y equipo eléctrico;Total Nacional;16 País Vasco;porcentaje;2022;12.3
27 Material y equipo eléctrico;Total Nacional;16 País Vasco;porcentaje;2021;12.8
27 Material y equipo eléctrico;Total Nacional;17 Rioja La;valor absoluto;2022;45696
27 Material y equipo eléctrico;Total Nacional;17 Rioja La;valor absoluto;2021;36054
27 Material y equipo eléctrico;Total Nacional;17 Rioja La;porcentaje;2022;0.3
27 Material y equipo eléctrico;Total Nacional;17 Rioja La;porcentaje;2021;0.3
27 Material y equipo eléctrico;Total Nacional;18 Ceuta;valor absoluto;2022;0
27 Material y equipo eléctrico;Total Nacional;18 Ceuta;valor absoluto;2021;0
27 Material y equipo eléctrico;Total Nacional;18 Ceuta;porcentaje;2022;0.0
27 Material y equipo eléctrico;Total Nacional;18 Ceuta;porcentaje;2021;0.0
27 Material y equipo eléctrico;Total Nacional;19 Melilla;valor absoluto;2022;0
27 Material y equipo eléctrico;Total Nacional;19 Melilla;valor absoluto;2021;0
27 Material y equipo eléctrico;Total Nacional;19 Melilla;porcentaje;2022;0.0
27 Material y equipo eléctrico;Total Nacional;19 Melilla;porcentaje;2021;0.0
28 Maquinaria y equipo;Total Nacional;;valor absoluto;2022;22172006
28 Maquinaria y equipo;Total Nacional;;valor absoluto;2021;19396041
28 Maquinaria y equipo;Total Nacional;;porcentaje;2022;100.0
28 Maquinaria y equipo;Total Nacional;;porcentaje;2021;100.0
28 Maquinaria y equipo;Total Nacional;01 Andalucía;valor absoluto;2022;1024476
28 Maquinaria y equipo;Total Nacional;01 Andalucía;valor absoluto;2021;916992
28 Maquinaria y equipo;Total Nacional;01 Andalucía;porcentaje;2022;4.6
28 Maquinaria y equipo;Total Nacional;01 Andalucía;porcentaje;2021;4.7
28 Maquinaria y equipo;Total Nacional;02 Aragón;valor absoluto;2022;1729316
28 Maquinaria y equipo;Total Nacional;02 Aragón;valor absoluto;2021;1466220
28 Maquinaria y equipo;Total Nacional;02 Aragón;porcentaje;2022;7.8
28 Maquinaria y equipo;Total Nacional;02 Aragón;porcentaje;2021;7.6
28 Maquinaria y equipo;Total Nacional;03 Asturias Principado de;valor absoluto;2022;334315
28 Maquinaria y equipo;Total Nacional;03 Asturias Principado de;valor absoluto;2021;298918
28 Maquinaria y equipo;Total Nacional;03 Asturias Principado de;porcentaje;2022;1.5
28 Maquinaria y equipo;Total Nacional;03 Asturias Principado de;porcentaje;2021;1.5
28 Maquinaria y equipo;Total Nacional;04 Balears Illes;valor absoluto;2022;32611
28 Maquinaria y equipo;Total Nacional;04 Balears Illes;valor absoluto;2021;26761
28 Maquinaria y equipo;Total Nacional;04 Balears Illes;porcentaje;2022;0.1
28 Maquinaria y equipo;Total Nacional;04 Balears Illes;porcentaje;2021;0.1
28 Maquinaria y equipo;Total Nacional;05 Canarias;valor absoluto;2022;3448
28 Maquinaria y equipo;Total Nacional;05 Canarias;valor absoluto;2021;0.0
28 Maquinaria y equipo;Total Nacional;05 Canarias;porcentaje;2022;0.0
28 Maquinaria y equipo;Total Nacional;05 Canarias;porcentaje;2021;0.0
28 Maquinaria y equipo;Total Nacional;06 Cantabria;valor absoluto;2022;107680
28 Maquinaria y equipo;Total Nacional;06 Cantabria;valor absoluto;2021;0.0
28 Maquinaria y equipo;Total Nacional;06 Cantabria;porcentaje;2022;0.5
28 Maquinaria y equipo;Total Nacional;06 Cantabria;porcentaje;2021;0.0
28 Maquinaria y equipo;Total Nacional;07 Castilla y León;valor absoluto;2022;1279055
28 Maquinaria y equipo;Total Nacional;07 Castilla y León;valor absoluto;2021;1086831
28 Maquinaria y equipo;Total Nacional;07 Castilla y León;porcentaje;2022;5.8
28 Maquinaria y equipo;Total Nacional;07 Castilla y León;porcentaje;2021;5.6
28 Maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;574657
28 Maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;507376
28 Maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;2.6
28 Maquinaria y equipo;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;2.6
28 Maquinaria y equipo;Total Nacional;09 Cataluña;valor absoluto;2022;5631375
28 Maquinaria y equipo;Total Nacional;09 Cataluña;valor absoluto;2021;5057614
28 Maquinaria y equipo;Total Nacional;09 Cataluña;porcentaje;2022;25.4
28 Maquinaria y equipo;Total Nacional;09 Cataluña;porcentaje;2021;26.1
28 Maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;2091681
28 Maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;1733615
28 Maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;9.4
28 Maquinaria y equipo;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;8.9
28 Maquinaria y equipo;Total Nacional;11 Extremadura;valor absoluto;2022;153743
28 Maquinaria y equipo;Total Nacional;11 Extremadura;valor absoluto;2021;139330
28 Maquinaria y equipo;Total Nacional;11 Extremadura;porcentaje;2022;0.7
28 Maquinaria y equipo;Total Nacional;11 Extremadura;porcentaje;2021;0.7
28 Maquinaria y equipo;Total Nacional;12 Galicia;valor absoluto;2022;1065500
28 Maquinaria y equipo;Total Nacional;12 Galicia;valor absoluto;2021;838195
28 Maquinaria y equipo;Total Nacional;12 Galicia;porcentaje;2022;4.8
28 Maquinaria y equipo;Total Nacional;12 Galicia;porcentaje;2021;4.3
28 Maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;1311287
28 Maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;1190127
28 Maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;5.9
28 Maquinaria y equipo;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;6.1
28 Maquinaria y equipo;Total Nacional;14 Murcia Región de;valor absoluto;2022;402355
28 Maquinaria y equipo;Total Nacional;14 Murcia Región de;valor absoluto;2021;346868
28 Maquinaria y equipo;Total Nacional;14 Murcia Región de;porcentaje;2022;1.8
28 Maquinaria y equipo;Total Nacional;14 Murcia Región de;porcentaje;2021;1.8
28 Maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;1863985
28 Maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;1525544
28 Maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;8.4
28 Maquinaria y equipo;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;7.9
28 Maquinaria y equipo;Total Nacional;16 País Vasco;valor absoluto;2022;4456127
28 Maquinaria y equipo;Total Nacional;16 País Vasco;valor absoluto;2021;4022639
28 Maquinaria y equipo;Total Nacional;16 País Vasco;porcentaje;2022;20.1
28 Maquinaria y equipo;Total Nacional;16 País Vasco;porcentaje;2021;20.7
28 Maquinaria y equipo;Total Nacional;17 Rioja La;valor absoluto;2022;110397
28 Maquinaria y equipo;Total Nacional;17 Rioja La;valor absoluto;2021;108103
28 Maquinaria y equipo;Total Nacional;17 Rioja La;porcentaje;2022;0.5
28 Maquinaria y equipo;Total Nacional;17 Rioja La;porcentaje;2021;0.6
28 Maquinaria y equipo;Total Nacional;18 Ceuta;valor absoluto;2022;0
28 Maquinaria y equipo;Total Nacional;18 Ceuta;valor absoluto;2021;0
28 Maquinaria y equipo;Total Nacional;18 Ceuta;porcentaje;2022;0.0
28 Maquinaria y equipo;Total Nacional;18 Ceuta;porcentaje;2021;0.0
28 Maquinaria y equipo;Total Nacional;19 Melilla;valor absoluto;2022;0
28 Maquinaria y equipo;Total Nacional;19 Melilla;valor absoluto;2021;0
28 Maquinaria y equipo;Total Nacional;19 Melilla;porcentaje;2022;0.0
28 Maquinaria y equipo;Total Nacional;19 Melilla;porcentaje;2021;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;;valor absoluto;2022;56494632
29 Vehiculos de motor remolques y semirremolques;Total Nacional;;valor absoluto;2021;49763736
29 Vehiculos de motor remolques y semirremolques;Total Nacional;;porcentaje;2022;100.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;;porcentaje;2021;100.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;01 Andalucía;valor absoluto;2022;382660
29 Vehiculos de motor remolques y semirremolques;Total Nacional;01 Andalucía;valor absoluto;2021;335477
29 Vehiculos de motor remolques y semirremolques;Total Nacional;01 Andalucía;porcentaje;2022;0.7
29 Vehiculos de motor remolques y semirremolques;Total Nacional;01 Andalucía;porcentaje;2021;0.7
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;valor absoluto;2022;5987838
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;valor absoluto;2021;5633518
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;porcentaje;2022;10.6
29 Vehiculos de motor remolques y semirremolques;Total Nacional;02 Aragón;porcentaje;2021;11.3
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;valor absoluto;2022;95770
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;valor absoluto;2021;90121
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;porcentaje;2022;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;03 Asturias Principado de;porcentaje;2021;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;valor absoluto;2022;6209
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;valor absoluto;2021;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;porcentaje;2022;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;04 Balears Illes;porcentaje;2021;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;valor absoluto;2022;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;valor absoluto;2021;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;porcentaje;2022;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;05 Canarias;porcentaje;2021;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;valor absoluto;2022;762443
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;valor absoluto;2021;622314
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;porcentaje;2022;1.3
29 Vehiculos de motor remolques y semirremolques;Total Nacional;06 Cantabria;porcentaje;2021;1.3
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;valor absoluto;2022;7620734
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;valor absoluto;2021;6491090
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;porcentaje;2022;13.5
29 Vehiculos de motor remolques y semirremolques;Total Nacional;07 Castilla y León;porcentaje;2021;13.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;570898
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;490439
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;1.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;1.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;valor absoluto;2022;10078609
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;valor absoluto;2021;10483355
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;porcentaje;2022;17.8
29 Vehiculos de motor remolques y semirremolques;Total Nacional;09 Cataluña;porcentaje;2021;21.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;6454904
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;4450364
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;11.4
29 Vehiculos de motor remolques y semirremolques;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;8.9
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;valor absoluto;2022;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;valor absoluto;2021;719
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;porcentaje;2022;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;11 Extremadura;porcentaje;2021;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;valor absoluto;2022;7886989
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;valor absoluto;2021;7805612
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;porcentaje;2022;14.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;12 Galicia;porcentaje;2021;15.7
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;4560209
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;3601899
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;8.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;7.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;valor absoluto;2022;55993
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;valor absoluto;2021;45310
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;porcentaje;2022;0.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;14 Murcia Región de;porcentaje;2021;0.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;6222055
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;4889400
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;11.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;9.8
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;valor absoluto;2022;5715866
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;valor absoluto;2021;4742950
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;porcentaje;2022;10.1
29 Vehiculos de motor remolques y semirremolques;Total Nacional;16 País Vasco;porcentaje;2021;9.5
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;valor absoluto;2022;91291
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;valor absoluto;2021;80001
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;porcentaje;2022;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;17 Rioja La;porcentaje;2021;0.2
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;valor absoluto;2022;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;valor absoluto;2021;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;porcentaje;2022;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;18 Ceuta;porcentaje;2021;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;valor absoluto;2022;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;valor absoluto;2021;0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;porcentaje;2022;0.0
29 Vehiculos de motor remolques y semirremolques;Total Nacional;19 Melilla;porcentaje;2021;0.0
30 Otro material de transporte;Total Nacional;;valor absoluto;2022;10761068
30 Otro material de transporte;Total Nacional;;valor absoluto;2021;10037022
30 Otro material de transporte;Total Nacional;;porcentaje;2022;100.0
30 Otro material de transporte;Total Nacional;;porcentaje;2021;100.0
30 Otro material de transporte;Total Nacional;01 Andalucía;valor absoluto;2022;1817804
30 Otro material de transporte;Total Nacional;01 Andalucía;valor absoluto;2021;1563020
30 Otro material de transporte;Total Nacional;01 Andalucía;porcentaje;2022;16.9
30 Otro material de transporte;Total Nacional;01 Andalucía;porcentaje;2021;15.6
30 Otro material de transporte;Total Nacional;02 Aragón;valor absoluto;2022;324752
30 Otro material de transporte;Total Nacional;02 Aragón;valor absoluto;2021;345726
30 Otro material de transporte;Total Nacional;02 Aragón;porcentaje;2022;3.0
30 Otro material de transporte;Total Nacional;02 Aragón;porcentaje;2021;3.4
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;valor absoluto;2022;258438
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;valor absoluto;2021;441365
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;porcentaje;2022;2.4
30 Otro material de transporte;Total Nacional;03 Asturias Principado de;porcentaje;2021;4.4
30 Otro material de transporte;Total Nacional;04 Balears Illes;valor absoluto;2022;0.0
30 Otro material de transporte;Total Nacional;04 Balears Illes;valor absoluto;2021;0.0
30 Otro material de transporte;Total Nacional;04 Balears Illes;porcentaje;2022;0.0
30 Otro material de transporte;Total Nacional;04 Balears Illes;porcentaje;2021;0.0
30 Otro material de transporte;Total Nacional;05 Canarias;valor absoluto;2022;1310
30 Otro material de transporte;Total Nacional;05 Canarias;valor absoluto;2021;7138
30 Otro material de transporte;Total Nacional;05 Canarias;porcentaje;2022;0.0
30 Otro material de transporte;Total Nacional;05 Canarias;porcentaje;2021;0.1
30 Otro material de transporte;Total Nacional;06 Cantabria;valor absoluto;2022;37281
30 Otro material de transporte;Total Nacional;06 Cantabria;valor absoluto;2021;30131
30 Otro material de transporte;Total Nacional;06 Cantabria;porcentaje;2022;0.3
30 Otro material de transporte;Total Nacional;06 Cantabria;porcentaje;2021;0.3
30 Otro material de transporte;Total Nacional;07 Castilla y León;valor absoluto;2022;147153
30 Otro material de transporte;Total Nacional;07 Castilla y León;valor absoluto;2021;109040
30 Otro material de transporte;Total Nacional;07 Castilla y León;porcentaje;2022;1.4
30 Otro material de transporte;Total Nacional;07 Castilla y León;porcentaje;2021;1.1
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;628867
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;682387
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;5.8
30 Otro material de transporte;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;6.8
30 Otro material de transporte;Total Nacional;09 Cataluña;valor absoluto;2022;821384
30 Otro material de transporte;Total Nacional;09 Cataluña;valor absoluto;2021;626184
30 Otro material de transporte;Total Nacional;09 Cataluña;porcentaje;2022;7.6
30 Otro material de transporte;Total Nacional;09 Cataluña;porcentaje;2021;6.2
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;751682
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;581169
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;7.0
30 Otro material de transporte;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;5.8
30 Otro material de transporte;Total Nacional;11 Extremadura;valor absoluto;2022;0.0
30 Otro material de transporte;Total Nacional;11 Extremadura;valor absoluto;2021;0.0
